	author	cell type	data	gse	paper	path fastq R1	path fastq R2	protocol short	rep	series	source	species	stage	title	treatment	technical_rep	running_mode
128	Suhas,,Rao	HUVEC-(CC-2517)	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551629_HIC080/SRR1658711_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551629_HIC080/SRR1658711_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551629	Umbilical-Vein-Endothelial-Cells	Homo-sapiens	NA	HIC080	NA	1	Rao
129	Suhas,,Rao	HUVEC-(CC-2517)	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551630_HIC081/SRR1658712_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551630_HIC081/SRR1658712_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551630	Umbilical-Vein-Endothelial-Cells	Homo-sapiens	NA	HIC081	NA	1	Rao
130	Suhas,,Rao	HUVEC-(CC-2517)	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551631_HIC082/SRR1658713_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551631_HIC082/SRR1658713_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551631	Umbilical-Vein-Endothelial-Cells	Homo-sapiens	NA	HIC082	NA	1	Rao
131	Suhas,,Rao	HUVEC-(CC-2517)	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551631_HIC082/SRR1658714_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551631_HIC082/SRR1658714_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551631	Umbilical-Vein-Endothelial-Cells	Homo-sapiens	NA	HIC082	NA	1	Rao
132	Suhas,,Rao	HUVEC-(CC-2517)	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551632_HIC083/SRR1658715_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551632_HIC083/SRR1658715_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551632	Umbilical-Vein-Endothelial-Cells	Homo-sapiens	NA	HIC083	NA	1	Rao
133	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551633_HIC088/SRR1658716_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551633_HIC088/SRR1658716_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551633	B-lymphoblasts	Mus-musculus	NA	HIC088	NA	1	Rao
134	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551634_HIC089/SRR1658717_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551634_HIC089/SRR1658717_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551634	B-lymphoblasts	Mus-musculus	NA	HIC089	NA	1	Rao
135	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551635_HIC090/SRR1658718_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551635_HIC090/SRR1658718_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551635	B-lymphoblasts	Mus-musculus	NA	HIC090	NA	1	Rao
136	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551636_HIC091/SRR1658719_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551636_HIC091/SRR1658719_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551636	B-lymphoblasts	Mus-musculus	NA	HIC091	NA	1	Rao
137	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551637_HIC092/SRR1658720_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551637_HIC092/SRR1658720_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551637	B-lymphoblasts	Mus-musculus	NA	HIC092	NA	1	Rao
138	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551638_HIC093/SRR1658721_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551638_HIC093/SRR1658721_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551638	B-lymphoblasts	Mus-musculus	NA	HIC093	NA	1	Rao
139	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551639_HIC094/SRR1658722_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551639_HIC094/SRR1658722_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551639	B-lymphoblasts	Mus-musculus	NA	HIC094	NA	1	Rao
140	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551640_HIC095/SRR1658723_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551640_HIC095/SRR1658723_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551640	B-lymphoblasts	Mus-musculus	NA	HIC095	NA	1	Rao
141	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551641_HIC096/SRR1658724_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551641_HIC096/SRR1658724_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551641	B-lymphoblasts	Mus-musculus	NA	HIC096	NA	1	Rao
142	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551642_HIC097/SRR1658725_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551642_HIC097/SRR1658725_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551642	B-lymphoblasts	Mus-musculus	NA	HIC097	NA	1	Rao
143	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551643_HIC098/SRR1658726_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551643_HIC098/SRR1658726_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551643	B-lymphoblasts	Mus-musculus	NA	HIC098	NA	1	Rao
144	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551644_HIC099/SRR1658727_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551644_HIC099/SRR1658727_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551644	B-lymphoblasts	Mus-musculus	NA	HIC099	NA	1	Rao
145	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551645_HIC100/SRR1658728_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551645_HIC100/SRR1658728_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551645	B-lymphoblasts	Mus-musculus	NA	HIC100	NA	1	Rao
146	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551646_HIC101/SRR1658729_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551646_HIC101/SRR1658729_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551646	B-lymphoblasts	Mus-musculus	NA	HIC101	NA	1	Rao
147	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551647_HIC102/SRR1658730_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551647_HIC102/SRR1658730_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551647	B-lymphoblasts	Mus-musculus	NA	HIC102	NA	1	Rao
148	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551648_HIC103/SRR1658731_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551648_HIC103/SRR1658731_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551648	B-lymphoblasts	Mus-musculus	NA	HIC103	NA	1	Rao
149	Suhas,,Rao	CH12-LX	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551649_HIC104/SRR1658732_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551649_HIC104/SRR1658732_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551649	B-lymphoblasts	Mus-musculus	NA	HIC104	NA	1	Rao
150	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551650_HIC105/SRR1658733_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551650_HIC105/SRR1658733_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551650	B-lymphoblastoids	Homo-sapiens	NA	HIC105	NA	1	Rao
151	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551651_HIC106/SRR1658734_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551651_HIC106/SRR1658734_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551651	B-lymphoblastoids	Homo-sapiens	NA	HIC106	NA	1	Rao
152	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551652_HIC107/SRR1658735_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551652_HIC107/SRR1658735_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551652	B-lymphoblastoids	Homo-sapiens	NA	HIC107	NA	1	Rao
153	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551653_HIC108/SRR1658736_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551653_HIC108/SRR1658736_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551653	B-lymphoblastoids	Homo-sapiens	NA	HIC108	NA	1	Rao
154	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551654_HIC109/SRR1658737_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551654_HIC109/SRR1658737_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551654	B-lymphoblastoids	Homo-sapiens	NA	HIC109	NA	1	Rao
155	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551655_HIC110/SRR1658738_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551655_HIC110/SRR1658738_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551655	B-lymphoblastoids	Homo-sapiens	NA	HIC110	NA	1	Rao
156	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551656_HIC111/SRR1658739_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551656_HIC111/SRR1658739_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551656	B-lymphoblastoids	Homo-sapiens	NA	HIC111	NA	1	Rao
157	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551657_HIC112/SRR1658740_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551657_HIC112/SRR1658740_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551657	B-lymphoblastoids	Homo-sapiens	NA	HIC112	NA	1	Rao
158	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551658_HIC113/SRR1658741_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551658_HIC113/SRR1658741_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551658	B-lymphoblastoids	Homo-sapiens	NA	HIC113	NA	1	Rao
159	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551659_HIC114/SRR1658742_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551659_HIC114/SRR1658742_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551659	B-lymphoblastoids	Homo-sapiens	NA	HIC114	NA	1	Rao
160	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551660_HIC115/SRR1658743_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551660_HIC115/SRR1658743_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551660	B-lymphoblastoids	Homo-sapiens	NA	HIC115	NA	1	Rao
161	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551661_HIC116/SRR1658744_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551661_HIC116/SRR1658744_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551661	B-lymphoblastoids	Homo-sapiens	NA	HIC116	NA	1	Rao
162	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551662_HIC117/SRR1658745_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551662_HIC117/SRR1658745_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551662	B-lymphoblastoids	Homo-sapiens	NA	HIC117	NA	1	Rao
163	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551663_HIC118/SRR1658746_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551663_HIC118/SRR1658746_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551663	B-lymphoblastoids	Homo-sapiens	NA	HIC118	NA	1	Rao
164	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551664_HIC119/SRR1658747_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551664_HIC119/SRR1658747_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551664	B-lymphoblastoids	Homo-sapiens	NA	HIC119	NA	1	Rao
165	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551665_HIC120/SRR1658748_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551665_HIC120/SRR1658748_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551665	B-lymphoblastoids	Homo-sapiens	NA	HIC120	NA	1	Rao
166	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551666_HIC121/SRR1658749_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551666_HIC121/SRR1658749_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551666	B-lymphoblastoids	Homo-sapiens	NA	HIC121	NA	1	Rao
167	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551667_HIC122/SRR1658750_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551667_HIC122/SRR1658750_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551667	B-lymphoblastoids	Homo-sapiens	NA	HIC122	NA	1	Rao
168	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551668_HIC123/SRR1658751_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551668_HIC123/SRR1658751_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551668	B-lymphoblastoids	Homo-sapiens	NA	HIC123	NA	1	Rao
169	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551669_HIC124/SRR1658752_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551669_HIC124/SRR1658752_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551669	B-lymphoblastoids	Homo-sapiens	NA	HIC124	NA	1	Rao
170	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551670_HIC125/SRR1658753_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551670_HIC125/SRR1658753_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551670	B-lymphoblastoids	Homo-sapiens	NA	HIC125	NA	1	Rao
171	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551671_HIC126/SRR1658754_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551671_HIC126/SRR1658754_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551671	B-lymphoblastoids	Homo-sapiens	NA	HIC126	NA	1	Rao
172	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551672_HIC127/SRR1658755_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551672_HIC127/SRR1658755_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551672	B-lymphoblastoids	Homo-sapiens	NA	HIC127	NA	1	Rao
173	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551673_HIC128/SRR1658756_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551673_HIC128/SRR1658756_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551673	B-lymphoblastoids	Homo-sapiens	NA	HIC128	NA	1	Rao
174	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551674_HIC129/SRR1658757_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551674_HIC129/SRR1658757_pass_1.fastq.gz	in-situ-Hi-C	NA	GSM1551674	B-lymphoblastoids	Homo-sapiens	NA	HIC129	NA	1	Rao
175	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551675_HIC130/SRR1658758_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551675_HIC130/SRR1658758_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551675	B-lymphoblastoids	Homo-sapiens	NA	HIC130	NA	1	Rao
176	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551676_HIC131/SRR1658759_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551676_HIC131/SRR1658759_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551676	B-lymphoblastoids	Homo-sapiens	NA	HIC131	NA	1	Rao
177	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551677_HIC132/SRR1658760_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551677_HIC132/SRR1658760_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551677	B-lymphoblastoids	Homo-sapiens	NA	HIC132	NA	1	Rao
178	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551678_HIC133/SRR1658761_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551678_HIC133/SRR1658761_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551678	B-lymphoblastoids	Homo-sapiens	NA	HIC133	NA	1	Rao
179	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551679_HIC134/SRR1658762_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551679_HIC134/SRR1658762_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551679	B-lymphoblastoids	Homo-sapiens	NA	HIC134	NA	1	Rao
180	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551680_HIC135/SRR1658763_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551680_HIC135/SRR1658763_pass_2.fastq.gz	dilution-Hi-C	NA	GSM1551680	B-lymphoblastoids	Homo-sapiens	NA	HIC135	NA	1	Rao
181	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551681_HIC136/SRR1658764_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551681_HIC136/SRR1658764_pass_1.fastq.gz	dilution-Hi-C	NA	GSM1551681	B-lymphoblastoids	Homo-sapiens	NA	HIC136	NA	1	Rao
182	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551682_HIC137/SRR1658765_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551682_HIC137/SRR1658765_pass_2.fastq.gz	in-situ-Hi-C	NA	GSM1551682	B-lymphoblastoids	Homo-sapiens	NA	HIC137	NA	1	Rao
183	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551683_HIC138/SRR1658766_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551683_HIC138/SRR1658766_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551683	B-lymphoblastoids	Homo-sapiens	NA	HIC138	NA	1	Rao
184	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551684_HIC139/SRR1658767_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551684_HIC139/SRR1658767_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551684	B-lymphoblastoids	Homo-sapiens	NA	HIC139	NA	1	Rao
185	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551685_HIC140/SRR1658768_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551685_HIC140/SRR1658768_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551685	B-lymphoblastoids	Homo-sapiens	NA	HIC140	NA	1	Rao
186	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551686_HIC141/SRR1658769_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551686_HIC141/SRR1658769_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551686	B-lymphoblastoids	Homo-sapiens	NA	HIC141	NA	1	Rao
187	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551687_HIC142/SRR1658770_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551687_HIC142/SRR1658770_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551687	B-lymphoblastoids	Homo-sapiens	NA	HIC142	NA	1	Rao
188	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551688_HIC143/SRR1658771_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551688_HIC143/SRR1658771_pass_2.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551688	B-lymphoblastoids	Homo-sapiens	NA	HIC143	NA	1	Rao
189	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551689_HIC144/SRR1658772_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551689_HIC144/SRR1658772_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551689	B-lymphoblastoids	Homo-sapiens	NA	HIC144	NA	1	Rao
190	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551690_HIC145/SRR1658773_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551690_HIC145/SRR1658773_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551690	B-lymphoblastoids	Homo-sapiens	NA	HIC145	NA	1	Rao
191	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551691_HIC146/SRR1658774_pass_2.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551691_HIC146/SRR1658774_pass_1.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551691	B-lymphoblastoids	Homo-sapiens	NA	HIC146	NA	1	Rao
192	Suhas,,Rao	GM12878	Nov-20-2014	GSE63525	Rao-2014	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551692_HIC147/SRR1658775_pass_1.fastq.gz	/home/HIC_DB/META/GSE63525_SRA/Supp_GSM1551692_HIC147/SRR1658775_pass_2.fastq.gz	tethered-in-situ-Hi-C	NA	GSM1551692	B-lymphoblastoids	Homo-sapiens	NA	HIC147	NA	1	Rao
